X	Y	OBJECTID	SERVICECODE	SERVICECODEDESCRIPTION	SERVICETYPECODEDESCRIPTION	ORGANIZATIONACRONYM	SERVICECALLCOUNT	ADDDATE	RESOLUTIONDATE	SERVICEDUEDATE	SERVICEORDERDATE	INSPECTIONFLAG	INSPECTIONDATE	SERVICEORDERSTATUS	STATUS_CODE	SERVICEREQUESTID	PRIORITY	STREETADDRESS	XCOORD	YCOORD	LATITUDE	LONGITUDE	CITY	STATE	ZIPCODE	MARADDRESSREPOSITORYID	WARD
-77.02485534	38.93076607	202	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T14:30:02.000Z	2018-06-27T07:14:57.000Z	2018-07-13T14:30:00.000Z	2018-06-22T14:30:02.000Z	Y	2018-06-27T07:15:00.000Z	CLOSED	CLOSED	18-00328081	STANDARD	742 LAMONT STREET NW	397845.08	140320.02	38.93075861	-77.02485305	WASHINGTON	DC	20010	232910	1
-76.9877749	38.94444087	203	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T20:36:39.000Z		2018-08-08T17:00:00.000Z	2018-07-19T20:36:39.000Z	Y	To be inspected	OPEN	OPEN	18-00388068	STANDARD	1310 WEBSTER STREET NE	401059.99	141837.82	38.94443341	-76.98777261	WASHINGTON	DC	20017	68327	5
-77.00739165	38.9480472	204	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T23:36:24.000Z		2018-07-27T17:00:00.000Z	2018-07-09T23:36:24.000Z	Y	To be inspected	OPEN	OPEN	18-00363754	STANDARD	39 CRITTENDEN STREET NE	399359.45	142238.11	38.94803974	-77.00738936	WASHINGTON	DC	20011	29802	5
-76.98669793	38.86544625	205	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-29T10:03:07.000Z	2018-07-12T08:30:12.000Z	2018-07-20T10:03:00.000Z	2018-06-29T10:03:07.000Z	Y	2018-07-12T08:30:00.000Z	CLOSED	CLOSED	18-00343101	STANDARD	1320 V STREET SE	401154.63	133068.79	38.8654388	-76.98669565	WASHINGTON	DC	20020	67784	8
-77.02020959	38.91586477	206	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-03T10:12:46.000Z	2018-07-12T14:45:52.000Z	2018-07-24T10:12:00.000Z	2018-07-03T10:12:46.000Z	Y	2018-07-12T14:46:00.000Z	CLOSED	CLOSED	18-00350539	STANDARD	1900 6TH STREET NW	398247.53	138665.75	38.91585732	-77.0202073	WASHINGTON	DC	20001	229858	1
-77.01893361	38.89981724	207	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-18T12:31:54.000Z		2018-08-07T12:31:00.000Z	2018-07-18T12:31:54.000Z	Y	To be inspected	OPEN	OPEN	18-00384142	STANDARD		398357.82	136884.32	38.89980979	-77.01893132			20001	904253	2
-77.04018544	38.93317333	208	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T20:49:52.000Z	2018-07-12T15:02:20.000Z	2018-07-30T17:00:00.000Z	2018-07-10T20:49:52.000Z	Y	2018-07-12T15:02:00.000Z	CLOSED	CLOSED	18-00366772	STANDARD	3316 MOUNT PLEASANT STREET NW	396515.98	140587.72	38.93316587	-77.04018314	WASHINGTON	DC	20010	233712	1
-77.02935986	38.91761612	209	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T09:15:50.000Z	2018-07-06T07:11:30.000Z	2018-07-23T09:15:00.000Z	2018-07-02T09:15:50.000Z	Y	2018-07-06T07:11:00.000Z	CLOSED	CLOSED	18-00347399	STANDARD	2021 13TH STREET NW	397454.04	138860.38	38.91760867	-77.02935757	WASHINGTON	DC	20009	240799	1
-77.01968168	38.93744455	210	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T09:16:14.000Z	2018-07-06T11:55:40.000Z	2018-07-23T09:16:00.000Z	2018-07-02T09:16:14.000Z	Y	2018-07-06T11:55:00.000Z	CLOSED	CLOSED	18-00347402	STANDARD	511 ROCK CREEK CHURCH ROAD NW	398293.83	141061.28	38.93743709	-77.01967938	WASHINGTON	DC	20010	247830	4
-76.96285544	38.87764262	211	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T09:19:00.000Z	2018-07-12T16:52:42.000Z	2018-07-23T09:19:00.000Z	2018-07-02T09:19:00.000Z	Y	2018-07-12T16:52:00.000Z	CLOSED	CLOSED	18-00347420	STANDARD	1014 31ST STREET SE	403223.27	134423.25	38.87763517	-76.96285317	WASHINGTON	DC	20019	75729	7
-77.02485534	38.93076607	212	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-05T17:16:37.000Z	2018-07-11T07:23:13.000Z	2018-07-25T17:00:00.000Z	2018-07-05T17:16:37.000Z	Y	2018-07-11T07:23:00.000Z	CLOSED	CLOSED	18-00356077	STANDARD	742 LAMONT STREET NW	397845.08	140320.02	38.93075861	-77.02485305	WASHINGTON	DC	20010	232910	1
-76.92789702	38.89278748	213	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-18T15:53:28.000Z		2018-08-07T15:53:00.000Z	2018-07-18T15:53:28.000Z	Y	To be inspected	OPEN	OPEN	18-00385018	STANDARD	224 DIVISION AVENUE NE	406255.32	136106.26	38.89278002	-76.92789476	WASHINGTON	DC	20019	49553	7
-77.03185002	38.94918778	214	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-22T14:37:08.000Z		2018-08-09T17:00:00.000Z	2018-07-22T14:37:08.000Z	Y	To be inspected	OPEN	OPEN	18-00391562	STANDARD	1327 DELAFIELD PLACE NW	397239.31	142365.18	38.94918032	-77.03184772	WASHINGTON	DC	20011	255125	4
-77.03874845	38.92337484	215	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-15T22:28:23.000Z	2018-07-18T15:17:21.000Z	2018-08-02T17:00:00.000Z	2018-07-15T22:28:23.000Z	Y	2018-07-18T15:17:00.000Z	CLOSED	CLOSED	18-00376835	STANDARD	2505 17TH STREET NW	396640.11	139499.95	38.92336739	-77.03874615	WASHINGTON	DC	20009	235855	1
-77.02067219	38.93965979	216	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T02:35:02.000Z		2018-08-02T17:00:00.000Z	2018-07-16T02:35:02.000Z	Y	To be inspected	OPEN	OPEN	18-00376876	STANDARD	546 SHEPHERD STREET NW	398208.01	141307.21	38.93965233	-77.0206699	WASHINGTON	DC	20011	247693	4
-76.9344231	38.90740496	217	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-29T09:19:45.000Z	2018-07-06T12:12:43.000Z	2018-07-20T09:19:00.000Z	2018-06-29T09:19:45.000Z	Y	2018-07-06T12:12:00.000Z	CLOSED	CLOSED	18-00342916	STANDARD	4711 NASH STREET NE	405688	137728.49	38.9073975	-76.93442083	WASHINGTON	DC	20019	17990	7
-77.01805623	38.93909595	218	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-03T08:03:58.000Z	2018-07-10T15:06:18.000Z	2018-07-23T17:00:00.000Z	2018-07-03T08:03:58.000Z	Y	2018-07-10T15:08:00.000Z	CLOSED	CLOSED	18-00350003	STANDARD	419 RANDOLPH STREET NW	398434.79	141244.57	38.93908849	-77.01805394	WASHINGTON	DC	20011	247933	4
-77.00180811	38.90178466	219	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T16:38:21.000Z	2018-07-03T12:46:39.000Z	2018-07-16T16:38:00.000Z	2018-06-25T16:38:21.000Z	Y	2018-07-03T12:46:00.000Z	CLOSED	CLOSED	18-00333320	STANDARD	909 3RD STREET NE	399843.36	137102.55	38.90177721	-77.00180582	WASHINGTON	DC	20002	82000	6
-77.03024143	38.89755341	220	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-06T20:19:18.000Z	2018-07-13T14:47:28.000Z	2018-07-26T17:00:00.000Z	2018-07-06T20:19:18.000Z	Y	2018-07-13T14:47:00.000Z	CLOSED	CLOSED	18-00359184	STANDARD	1311 F STREET NW	397376.85	136633.28	38.89754595	-77.03023914	WASHINGTON	DC	20004	297579	2
-77.00033971	38.89977158	221	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-29T11:21:29.000Z	2018-07-19T14:35:49.000Z	2018-07-20T11:21:00.000Z	2018-06-29T11:21:29.000Z	Y	2018-07-19T14:35:00.000Z	CLOSED	CLOSED	18-00343830	STANDARD	733 4TH STREET NE	399970.73	136879.08	38.89976412	-77.00033743	WASHINGTON	DC	20002	78390	6
-77.01440981	38.91395731	222	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T15:29:02.000Z	2018-07-18T15:34:03.000Z	2018-07-17T15:29:00.000Z	2018-06-26T15:29:02.000Z	Y	2018-07-18T15:34:00.000Z	CLOSED	CLOSED	18-00336158	STANDARD	1724 2ND STREET NW	398750.48	138453.91	38.91394985	-77.01440753	WASHINGTON	DC	20001	230061	5
-76.99685043	38.96107209	223	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T18:34:55.000Z	2018-07-06T11:57:21.000Z	2018-07-17T17:00:00.000Z	2018-06-26T18:34:55.000Z	Y	2018-07-06T11:57:00.000Z	CLOSED	CLOSED	18-00336706	STANDARD	5884 EASTERN AVENUE NE	400273.17	143683.97	38.96106462	-76.99684815	WASHINGTON	DC	20011	6165	4
-76.92012501	38.89414404	224	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-08T23:15:50.000Z	2018-07-12T16:40:24.000Z	2018-07-26T17:00:00.000Z	2018-07-08T23:15:50.000Z	Y	2018-07-12T16:40:00.000Z	CLOSED	CLOSED	18-00360786	STANDARD	5612 CLAY PLACE NE	406929.43	136257.41	38.89413658	-76.92012275	WASHINGTON	DC	20019	7411	7
-76.97525021	38.85047724	225	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T11:01:58.000Z	2018-07-17T07:58:24.000Z	2018-08-01T11:01:00.000Z	2018-07-12T11:01:58.000Z	Y	2018-07-17T07:58:00.000Z	CLOSED	CLOSED	18-00370732	STANDARD	2033 ALABAMA AVENUE SE	402148.58	131407.33	38.8504698	-76.97524794	WASHINGTON	DC	20020	52299	8
-77.01910047	38.88147914	226	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-14T17:58:32.000Z		2018-08-02T17:00:00.000Z	2018-07-14T17:58:32.000Z	Y	To be inspected	OPEN	OPEN	18-00376099	STANDARD	505 G STREET SW	398342.92	134848.65	38.88147169	-77.01909818	WASHINGTON	DC	20024	14231	6
-77.03255718	38.96810619	227	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T11:55:52.000Z	2018-07-10T15:11:47.000Z	2018-07-23T11:55:00.000Z	2018-07-02T11:55:52.000Z	Y	2018-07-10T15:14:00.000Z	CLOSED	CLOSED	18-00348002	STANDARD	1378 TEWKESBURY PLACE NW	397178.76	144465.32	38.96809873	-77.03255488	WASHINGTON	DC	20012	257483	4
-77.00806378	38.91680158	228	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T11:58:03.000Z	2018-07-13T15:04:33.000Z	2018-07-23T11:58:00.000Z	2018-07-02T11:58:03.000Z	Y	2018-07-13T15:04:00.000Z	CLOSED	CLOSED	18-00348011	STANDARD	23 U STREET NE	399300.88	138769.58	38.91679412	-77.00806149	WASHINGTON	DC	20002	49129	5
-77.02112824	38.91038349	229	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T17:10:23.000Z	2018-07-20T11:33:39.000Z	2018-08-01T17:00:00.000Z	2018-07-12T17:10:23.000Z	Y	2018-07-20T11:33:00.000Z	CLOSED	CLOSED	18-00372322	STANDARD	1522 MARION STREET NW	398167.72	138057.3	38.91037603	-77.02112595	WASHINGTON	DC	20001	238602	6
-77.02406711	38.92078405	230	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T08:17:14.000Z	2018-07-11T07:06:11.000Z	2018-07-26T17:00:00.000Z	2018-07-09T08:17:14.000Z	Y	2018-07-11T07:06:00.000Z	CLOSED	CLOSED	18-00361061	STANDARD	9TH STREET NW AND BARRY PLACE NW	397913.1324	139211.9124	38.92077659	-77.02406482	WASHINGTON	DC	20001	900663	1
-77.01916097	38.88147787	231	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-13T13:43:55.000Z		2018-08-02T13:43:00.000Z	2018-07-13T13:43:55.000Z	Y	To be inspected	OPEN	OPEN	18-00374145	STANDARD	507 G STREET SW	398337.67	134848.51	38.88147042	-77.01915868	WASHINGTON	DC	20024	13846	6
-77.0209203	38.93690817	232	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T15:12:26.000Z		2018-08-08T15:12:00.000Z	2018-07-19T15:12:26.000Z	Y	To be inspected	OPEN	OPEN	18-00387475	STANDARD	638 ROCK CREEK CHURCH ROAD NW	398186.43	141001.76	38.9369007	-77.02091801	WASHINGTON	DC	20010	252583	1
-77.0251353	38.94792321	233	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T15:12:38.000Z		2018-08-08T15:12:00.000Z	2018-07-19T15:12:38.000Z	Y	To be inspected	OPEN	OPEN	18-00387476	STANDARD	4721 9TH STREET NW	397821.33	142224.62	38.94791575	-77.02513301	WASHINGTON	DC	20011	252191	4
-77.02263013	38.91187039	234	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T13:59:33.000Z		2018-07-30T13:59:00.000Z	2018-07-10T13:59:33.000Z	Y	To be inspected	OPEN	OPEN	18-00365734	STANDARD	712 RHODE ISLAND AVENUE NW	398037.5	138222.39	38.91186294	-77.02262784	WASHINGTON	DC	20001	279900	6
-77.03871279	38.92098197	235	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-06T16:18:29.000Z	2018-07-12T06:55:29.000Z	2018-07-26T16:18:00.000Z	2018-07-06T16:18:29.000Z	Y	2018-07-12T06:55:00.000Z	CLOSED	CLOSED	18-00358776	STANDARD	2321 17TH STREET NW	396643.09	139234.32	38.92097418	-77.03871049	WASHINGTON	DC	20009	235807	1
-77.02889117	38.9538869	236	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-15T17:41:36.000Z		2018-08-02T17:00:00.000Z	2018-07-15T17:41:36.000Z	Y	To be inspected	OPEN	OPEN	18-00376709	STANDARD	1230 INGRAHAM STREET NW	397495.96	142886.74	38.95387944	-77.02888888	WASHINGTON	DC	20011	252959	4
-77.02067219	38.93965979	237	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T14:30:34.000Z	2018-07-02T13:14:26.000Z	2018-07-17T14:30:00.000Z	2018-06-26T14:30:34.000Z	Y	2018-07-02T13:14:00.000Z	CLOSED	CLOSED	18-00335902	STANDARD	546 SHEPHERD STREET NW	398208.01	141307.21	38.93965233	-77.0206699	WASHINGTON	DC	20011	247693	4
-76.99368764	38.95815608	238	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T11:22:40.000Z	2018-07-02T13:07:47.000Z	2018-07-16T11:22:00.000Z	2018-06-25T11:22:40.000Z	Y	2018-07-02T13:07:00.000Z	CLOSED	CLOSED	18-00331944	STANDARD	832 OGLETHORPE STREET NE	400547.31	143360.28	38.95814861	-76.99368536	WASHINGTON	DC	20011	81145	4
-77.03024143	38.89755341	239	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T19:16:33.000Z	2018-07-13T14:45:29.000Z	2018-07-23T17:00:00.000Z	2018-07-02T19:16:33.000Z	Y	2018-07-13T14:45:00.000Z	CLOSED	CLOSED	18-00349377	STANDARD	1311 F STREET NW	397376.85	136633.28	38.89754595	-77.03023914	WASHINGTON	DC	20004	297579	2
-76.99155842	38.9470982	240	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T11:44:02.000Z	2018-07-17T12:35:28.000Z	2018-07-30T11:44:00.000Z	2018-07-10T11:44:02.000Z	Y	2018-07-17T12:35:00.000Z	CLOSED	CLOSED	18-00365122	STANDARD	1031 CRITTENDEN STREET NE	400731.97	142132.77	38.94709074	-76.99155613	WASHINGTON	DC	20017	75173	5
-77.03079761	38.9161564	241	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-03T10:15:54.000Z	2018-07-12T14:54:14.000Z	2018-07-24T10:15:00.000Z	2018-07-03T10:15:54.000Z	Y	2018-07-12T14:54:00.000Z	CLOSED	CLOSED	18-00350558	STANDARD	1332 WALLACH PLACE NW	397329.3	138698.38	38.91614895	-77.03079532	WASHINGTON	DC	20009	240386	1
-77.02256315	38.93228651	242	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T15:08:52.000Z	2018-07-13T15:07:09.000Z	2018-07-30T15:08:00.000Z	2018-07-10T15:08:52.000Z	Y	2018-07-13T15:05:00.000Z	CLOSED	CLOSED	18-00366039	STANDARD	647 MORTON STREET NW	398043.87	140488.75	38.93227905	-77.02256085	WASHINGTON	DC	20010	228840	1
-76.99523661	38.89701807	243	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T15:09:13.000Z		2018-07-30T15:09:00.000Z	2018-07-10T15:09:13.000Z	Y	To be inspected	OPEN	OPEN	18-00366042	STANDARD	528 8TH STREET NE	400413.41	136573.43	38.89701062	-76.99523433	WASHINGTON	DC	20002	10858	6
-77.00718878	38.96570792	244	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-05T09:59:22.000Z	2018-07-11T09:28:55.000Z	2018-07-25T09:59:00.000Z	2018-07-05T09:59:22.000Z	Y	2018-07-11T09:31:00.000Z	CLOSED	CLOSED	18-00354046	STANDARD	66 RITTENHOUSE STREET NE	399377.19	144198.61	38.96570045	-77.00718649	WASHINGTON	DC	20011	1235	4
-77.01918056	38.91532571	245	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-04T20:02:45.000Z	2018-07-11T07:00:24.000Z	2018-07-24T17:00:00.000Z	2018-07-04T20:02:45.000Z	Y	2018-07-11T07:00:00.000Z	CLOSED	CLOSED	18-00353169	STANDARD	523 FLORIDA AVENUE NW	398336.76	138605.89	38.91531825	-77.01917827	WASHINGTON	DC	20001	229869	1
-77.01155452	38.95303808	246	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-04T20:08:31.000Z	2018-07-12T11:18:19.000Z	2018-07-24T17:00:00.000Z	2018-07-04T20:08:31.000Z	Y	2018-07-12T11:18:00.000Z	CLOSED	CLOSED	18-00353175	STANDARD	5125 NEW HAMPSHIRE AVENUE NW	398998.66	142792.18	38.95303062	-77.01155223	WASHINGTON	DC	20011	246103	4
-77.0174238	38.94339003	247	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-05T12:26:26.000Z	2018-07-12T08:12:59.000Z	2018-07-25T12:26:00.000Z	2018-07-05T12:26:26.000Z	Y	2018-07-12T08:12:00.000Z	CLOSED	CLOSED	18-00354765	STANDARD	4302 4TH STREET NW	398489.71	141721.24	38.94338256	-77.01742151	WASHINGTON	DC	20011	248119	4
-77.05090331	38.92407625	248	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-18T22:00:18.000Z		2018-08-07T17:00:00.000Z	2018-07-18T22:00:18.000Z	Y	To be inspected	OPEN	OPEN	18-00385595	STANDARD	2614 WOODLEY PLACE NW	395586.14	139578.33	38.9240688	-77.05090101	WASHINGTON	DC	20008	236655	3
-76.98247632	38.88635094	249	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-28T11:05:10.000Z	2018-07-10T12:42:20.000Z	2018-07-19T11:05:00.000Z	2018-06-28T11:05:10.000Z	Y	2018-07-10T12:42:00.000Z	CLOSED	CLOSED	18-00340707	STANDARD	1535 MASSACHUSETTS AVENUE SE	401520.56	135389.43	38.88634349	-76.98247405	WASHINGTON	DC	20003	60960	6
-77.02152112	38.94457321	250	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T12:03:46.000Z	2018-07-19T08:35:26.000Z	2018-08-03T12:03:00.000Z	2018-07-16T12:03:46.000Z	Y	2018-07-19T08:38:00.000Z	CLOSED	CLOSED	18-00378238	STANDARD	4409 7TH STREET NW	398134.54	141852.66	38.94456575	-77.02151883	WASHINGTON	DC	20011	247464	4
-76.98955684	38.91245523	251	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T12:03:56.000Z		2018-08-03T12:03:00.000Z	2018-07-16T12:03:56.000Z	Y	To be inspected	OPEN	OPEN	18-00378241	STANDARD	972 MOUNT OLIVET ROAD NE	400905.92	138287.12	38.91244777	-76.98955456	WASHINGTON	DC	20002	82928	5
-76.99029397	38.84373737	252	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T10:46:12.000Z	2018-07-12T08:56:32.000Z	2018-07-23T10:46:00.000Z	2018-07-02T10:46:12.000Z	Y	2018-07-12T08:56:00.000Z	CLOSED	CLOSED	18-00347735	STANDARD	3216 12TH STREET SE	400842.8	130658.91	38.84372992	-76.9902917	WASHINGTON	DC	20032	38423	8
-76.99349903	38.89716825	253	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-24T18:06:22.000Z	2018-07-03T12:41:08.000Z	2018-07-13T17:00:00.000Z	2018-06-24T18:06:22.000Z	Y	2018-07-03T12:38:00.000Z	CLOSED	CLOSED	18-00330865	STANDARD	903 F STREET NE	400564.14	136590.11	38.89716079	-76.99349674	WASHINGTON	DC	20002	81770	6
-77.02320864	38.90773058	254	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T15:26:18.000Z		2018-07-16T15:26:00.000Z	2018-06-25T15:26:18.000Z	Y	To be inspected	OPEN	OPEN	18-00333088	STANDARD	1312 8TH STREET NW	397987.21	137762.85	38.90772313	-77.02320634	WASHINGTON	DC	20001	239911	6
-77.00683678	38.83637307	255	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T15:28:32.000Z	2018-06-28T08:37:06.000Z	2018-07-16T15:28:00.000Z	2018-06-25T15:28:32.000Z	Y	2018-06-28T08:37:00.000Z	CLOSED	CLOSED	18-00333098	STANDARD	3730 MARTIN LUTHER KING JR AVENUE SE	399406.62	129841.4	38.83636563	-77.0068345	WASHINGTON	DC	20032	31178	8
-77.02112824	38.91038349	256	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T12:13:16.000Z	2018-07-02T16:08:47.000Z	2018-07-13T12:13:00.000Z	2018-06-22T12:13:16.000Z	Y	2018-07-02T16:08:00.000Z	CLOSED	CLOSED	18-00327530	STANDARD	1522 MARION STREET NW	398167.72	138057.3	38.91037603	-77.02112595	WASHINGTON	DC	20001	238602	6
-77.0218518	38.96512777	257	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T18:32:43.000Z	2018-07-03T10:32:43.000Z	2018-07-16T17:00:00.000Z	2018-06-25T18:32:43.000Z	Y	2018-07-03T10:32:00.000Z	CLOSED	CLOSED	18-00333558	STANDARD	615 RITTENHOUSE STREET NW	398106.42	144134.41	38.9651203	-77.0218495	WASHINGTON	DC	20011	251575	4
-77.02205934	38.92700053	258	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T16:37:35.000Z	2018-07-12T07:09:59.000Z	2018-07-27T16:37:00.000Z	2018-07-09T16:37:35.000Z	Y	2018-07-12T07:10:00.000Z	CLOSED	CLOSED	18-00363256	STANDARD	615 GRESHAM PLACE NW	398087.41	139901.95	38.92699307	-77.02205705	WASHINGTON	DC	20001	237990	1
-77.02757014	38.92689928	259	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T16:38:55.000Z	2018-07-12T07:02:24.000Z	2018-07-27T16:38:00.000Z	2018-07-09T16:38:55.000Z	Y	2018-07-12T07:02:00.000Z	CLOSED	CLOSED	18-00363259	STANDARD	1103 HARVARD STREET NW	397609.56	139890.84	38.92689182	-77.02756785	WASHINGTON	DC	20009	226516	1
-77.01639942	38.97475685	260	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T10:39:14.000Z	2018-07-13T09:27:38.000Z	2018-07-30T10:39:00.000Z	2018-07-10T10:39:14.000Z	Y	2018-07-13T09:29:00.000Z	CLOSED	CLOSED	18-00364766	STANDARD	300 CARROLL STREET NW	398579.14	145203.23	38.97474938	-77.01639713	WASHINGTON	DC	20012	284548	4
-77.02024082	38.94910956	261	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T10:54:00.000Z	2018-07-06T12:03:48.000Z	2018-07-17T10:54:00.000Z	2018-06-26T10:54:00.000Z	Y	2018-07-06T12:03:00.000Z	CLOSED	CLOSED	18-00334827	STANDARD	4823 KANSAS AVENUE NW	398245.64	142356.21	38.9491021	-77.02023853	WASHINGTON	DC	20011	247247	4
-76.98334729	38.9221354	262	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-07T20:06:51.000Z	2018-07-20T10:41:14.000Z	2018-07-26T17:00:00.000Z	2018-07-07T20:06:51.000Z	Y	2018-07-20T10:41:00.000Z	CLOSED	CLOSED	18-00360144	STANDARD	1509 DOWNING STREET NE	401444.27	139361.78	38.92212794	-76.98334501	WASHINGTON	DC	20018	62266	5
-76.99399734	38.9578227	263	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T13:44:20.000Z	2018-07-02T13:09:33.000Z	2018-07-13T13:44:00.000Z	2018-06-22T13:44:20.000Z	Y	2018-07-02T13:09:00.000Z	CLOSED	CLOSED	18-00327902	STANDARD	829 OGLETHORPE STREET NE	400520.47	143323.27	38.95781523	-76.99399505	WASHINGTON	DC	20011	81035	4
-76.98625811	38.94445295	264	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T16:11:37.000Z		2018-08-03T16:11:00.000Z	2018-07-16T16:11:37.000Z	Y	To be inspected	OPEN	OPEN	18-00379349	STANDARD	4502 SOUTH DAKOTA AVENUE NE	401191.48	141839.18	38.94444549	-76.98625583	WASHINGTON	DC	20017	20679	5
-77.02514543	38.91679717	265	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-05T13:05:51.000Z	2018-07-12T14:55:38.000Z	2018-07-25T13:05:00.000Z	2018-07-05T13:05:51.000Z	Y	2018-07-12T14:56:00.000Z	CLOSED	CLOSED	18-00354949	STANDARD	1947 VERMONT AVENUE NW	397819.5	138769.36	38.91678971	-77.02514314	WASHINGTON	DC	20001	239474	1
-77.04369446	38.91236717	266	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-21T09:11:54.000Z		2018-08-09T17:00:00.000Z	2018-07-21T09:11:54.000Z	Y	To be inspected	OPEN	OPEN	18-00390728	STANDARD	1638 19TH STREET NW	396210.63	138278.2	38.91235971	-77.04369216	WASHINGTON	DC	20009	241043	2
